"pat","EREG_mRNAsi"
"TCGA.BH.A1FG.01A",0.558761450864502
"TCGA.BH.A1FH.01A",0.680319169085632
"TCGA.BH.A1FJ.01A",0.692425368325147
"TCGA.BH.A1FL.01A",0.745333218449885
"TCGA.BH.A1FM.01A",0.640295399484038
"TCGA.BH.A1FN.01A",0.68922802508265
"TCGA.BH.A1FR.01A",0.621063961224885
"TCGA.BH.A1FU.01A",0.852072856304411
"TCGA.BH.A201.01A",0.60724788682322
"TCGA.BH.A202.01A",0.638453906376871
"TCGA.BH.A203.01A",0.833972066712765
"TCGA.BH.A204.01A",0.721364490013231
"TCGA.BH.A208.01A",0.785874615442919
"TCGA.BH.A209.01A",0.783993572533193
"TCGA.BH.A28O.01A",0.673518475488933
"TCGA.BH.A28Q.01A",0.552456483093781
"TCGA.BH.A2L8.01A",0.68629992090117
"TCGA.BH.A42T.01A",0.676808250489779
"TCGA.BH.A42U.01A",0.538696938069881
"TCGA.BH.A42V.01A",0.685672906597928
"TCGA.BH.A5IZ.01A",0.733180427772072
"TCGA.BH.A5J0.01A",0.587782519034461
"TCGA.BH.A6R8.01A",0.606037212628781
"TCGA.BH.A6R9.01A",0.514844743371877
"TCGA.BH.A8FY.01A",0.508107279106793
"TCGA.BH.A8FZ.01A",0.536815889995385
"TCGA.BH.A8G0.01A",0.717370561787987
"TCGA.BH.AB28.01A",0.466434943875952
"TCGA.C8.A1HE.01A",0.533477242453346
"TCGA.C8.A1HF.01A",0.683851147818469
"TCGA.C8.A1HG.01A",0.680195542172362
"TCGA.C8.A1HI.01A",0.566950159872563
"TCGA.C8.A1HJ.01A",0.915570112475015
"TCGA.C8.A1HK.01A",0.582744813814323
"TCGA.C8.A1HL.01A",0.822916691203666
"TCGA.C8.A1HM.01A",0.636137639928856
"TCGA.C8.A1HN.01A",0.651452395201769
"TCGA.C8.A1HO.01A",0.726935270938188
"TCGA.C8.A26V.01A",0.540614160145809
"TCGA.C8.A26W.01A",0.673143643394416
"TCGA.C8.A26X.01A",0.566345933164873
"TCGA.C8.A26Y.01A",0.74645628629784
"TCGA.C8.A26Z.01A",0.485968851015408
"TCGA.C8.A273.01A",0.602979366374228
"TCGA.C8.A274.01A",0.727669921553838
"TCGA.C8.A275.01A",0.824507723388936
"TCGA.C8.A278.01A",0.892297802073648
"TCGA.C8.A27A.01A",0.795183366252586
"TCGA.C8.A27B.01A",0.905658066602759
"TCGA.C8.A3M7.01A",0.712680900406081
"TCGA.C8.A3M8.01A",0.740319614718926
"TCGA.C8.A8HP.01A",0.506667904388237
"TCGA.C8.A8HQ.01A",0.636187008511304
"TCGA.C8.A8HR.01A",0.697523952189345
"TCGA.D8.A1J8.01A",0.584769280133098
"TCGA.D8.A1J9.01A",0.800778263112282
"TCGA.D8.A1JA.01A",0.56450105909181
"TCGA.D8.A1JB.01A",0.551250686356778
"TCGA.D8.A1JC.01A",0.513268089141168
"TCGA.D8.A1JD.01A",0.779904437644192
"TCGA.D8.A1JE.01A",0.634365113858658
"TCGA.D8.A1JF.01A",0.709451218251637
"TCGA.D8.A1JG.01B",0.684621856253061
"TCGA.D8.A1JH.01A",0.663002864992808
"TCGA.D8.A1JI.01A",0.537418790019262
"TCGA.D8.A1JJ.01A",0.623260867490627
"TCGA.D8.A1JK.01A",0.814415176989238
"TCGA.D8.A1JL.01A",0.625695411515309
"TCGA.D8.A1JM.01A",0.783305535757193
"TCGA.D8.A1JN.01A",0.50376641085358
"TCGA.D8.A1JP.01A",0.667247281160901
"TCGA.D8.A1JS.01A",0.652585844134552
"TCGA.D8.A1JT.01A",0.732939267762521
"TCGA.D8.A1JU.01A",0.805408522582375
"TCGA.D8.A1X5.01A",0.656236163652658
"TCGA.D8.A1X6.01A",0.627674083548059
"TCGA.D8.A1X7.01A",0.700865945484172
"TCGA.D8.A1X8.01A",0.632701109792758
"TCGA.D8.A1X9.01A",0.63462924900836
"TCGA.D8.A1XA.01A",0.487631306047512
"TCGA.D8.A1XB.01A",0.625140743493342
"TCGA.D8.A1XC.01A",0.594828180432084
"TCGA.D8.A1XD.01A",0.594584519471541
"TCGA.D8.A1XF.01A",0.595972440338181
"TCGA.D8.A1XG.01A",0.519176493152485
"TCGA.D8.A1XJ.01A",0.815440751434244
"TCGA.D8.A1XK.01A",0.715407854132434
"TCGA.D8.A1XL.01A",0.777082108053499
"TCGA.D8.A1XM.01A",0.769136613652509
"TCGA.D8.A1XO.01A",0.650318946268985
"TCGA.D8.A1XQ.01A",0.76214453565869
"TCGA.D8.A1XR.01A",0.573966589466676
"TCGA.D8.A1XS.01A",0.558423826851131
"TCGA.D8.A1XT.01A",0.750014220484435
"TCGA.D8.A1XU.01A",0.579524035523487
"TCGA.D8.A1XV.01A",0.632399659780819
"TCGA.D8.A1XW.01A",0.68656519618331
"TCGA.D8.A1XY.01A",0.715660153078211
"TCGA.D8.A1XZ.01A",0.711764489853597
"TCGA.D8.A1Y0.01A",0.615420801506959
"TCGA.D8.A1Y1.01A",0.764314185005072
"TCGA.D8.A1Y2.01A",0.80017536474378
"TCGA.D8.A1Y3.01A",0.794941506218016
"TCGA.D8.A27E.01A",0.699828960290349
"TCGA.D8.A27F.01A",0.701299074509465
"TCGA.D8.A27G.01A",0.681500849887896
"TCGA.D8.A27H.01A",0.800331432431475
"TCGA.D8.A27I.01A",0.709981768815918
"TCGA.D8.A27K.01A",0.533450289194012
"TCGA.D8.A27L.01A",0.750038336419175
"TCGA.D8.A27M.01A",0.797377916313932
"TCGA.D8.A27N.01A",0.873920925508865
"TCGA.D8.A27P.01A",0.498831674770583
"TCGA.D8.A27R.01A",0.660422452890615
"TCGA.D8.A27T.01A",0.667031289043854
"TCGA.D8.A27V.01A",0.785898005859863
"TCGA.D8.A27W.01A",0.77608354593845
"TCGA.D8.A3Z5.01A",0.65875952342801
"TCGA.D8.A3Z6.01A",0.570760477561494
"TCGA.D8.A4Z1.01A",0.570578291332488
"TCGA.D8.A73U.01A",0.407793521201482
"TCGA.D8.A73W.01A",0.43712034204711
"TCGA.D8.A73X.01A",0.64806300240114
"TCGA.E2.A105.01A",0.570856941300455
"TCGA.E2.A107.01A",0.537150696989048
"TCGA.E2.A108.01A",0.738617730648086
"TCGA.E2.A109.01A",0.7301056376503
"TCGA.E2.A10B.01A",0.662230087885138
"TCGA.E2.A10C.01A",0.743212684169383
"TCGA.E2.A10E.01A",0.62206595337157
"TCGA.E2.A10F.01A",0.607754321452762
"TCGA.E2.A14N.01A",0.859921026236873
"TCGA.E2.A14U.01A",0.574207749476227
"TCGA.E2.A15I.01A",0.434021435924383
"TCGA.E2.A15J.01A",0.583299481836289
"TCGA.E2.A15K.01A",0.551564193508399
"TCGA.E2.A1AZ.01A",0.665437524818831
"TCGA.E2.A1B0.01A",0.935199852189417
"TCGA.E2.A1B1.01A",0.850685642425669
"TCGA.E2.A1B4.01A",0.493973814298697
"TCGA.E2.A1B5.01A",0.733723037793561
"TCGA.E2.A1B6.01A",0.623984345532829
"TCGA.E2.A1BC.01A",0.771776558708421
"TCGA.E2.A1BD.01A",0.532416141324783
"TCGA.E2.A1IE.01A",0.77615589374267
"TCGA.E2.A1IF.01A",0.59240327219683
"TCGA.E2.A1IG.01A",0.482158533326477
"TCGA.E2.A1IH.01A",0.530604593267879
"TCGA.E2.A1II.01A",0.538613936552981
"TCGA.E2.A1IJ.01A",0.506972338813481
"TCGA.E2.A1IK.01A",0.687129927238806
"TCGA.E2.A1IL.01A",0.645940794317093
"TCGA.E2.A1IN.01A",0.576500070029631
"TCGA.E2.A1IO.01A",0.676364155788261
"TCGA.E2.A1IU.01A",0.567191319219964
"TCGA.E2.A1L6.01A",0.713502695287969
"TCGA.E2.A1L7.01A",0.771572336436742
"TCGA.E2.A1L8.01A",0.764266737915816
"TCGA.E2.A1L9.01A",0.745238428249609
"TCGA.E2.A1LA.01A",0.462042614301798
"TCGA.E2.A1LB.01A",0.650981038516704
"TCGA.E2.A1LE.01A",0.671889611344753
"TCGA.E2.A1LG.01A",0.830320283168868
"TCGA.E2.A1LH.01A",0.815271295023143
"TCGA.E2.A1LI.01A",0.788816041975427
"TCGA.E2.A1LK.01A",0.67185343734332
"TCGA.E2.A1LL.01A",0.681414419319369
"TCGA.E2.A2P5.01A",0.784909978053316
"TCGA.E2.A2P6.01A",0.578800553508368
"TCGA.E2.A3DX.01A",0.728068719870971
"TCGA.E2.A56Z.01A",0.405188985947055
"TCGA.E2.A570.01A",0.492891472009635
"TCGA.E2.A572.01A",0.58039221394163
"TCGA.E2.A573.01A",0.687698645116094
"TCGA.E2.A574.01A",0.855291263619559
"TCGA.E2.A576.01A",0.741236020239049
"TCGA.E2.A9RU.01A",0.743888773060457
"TCGA.E9.A1N3.01A",0.830199703495167
"TCGA.E9.A1N4.01A",0.695005773342335
"TCGA.E9.A1N5.01A",0.63009658168961
"TCGA.E9.A1N6.01A",0.682886507780266
"TCGA.E9.A1N8.01A",0.68580454389583
"TCGA.E9.A1N9.01A",0.651933620554429
"TCGA.E9.A1NA.01A",0.713623274961669
"TCGA.E9.A1NC.01A",0.746203902795503
"TCGA.E9.A1ND.01A",0.634474777144759
"TCGA.E9.A1NE.01A",0.637537500856748
"TCGA.E9.A1NF.01A",0.72707730547614
"TCGA.E9.A1NG.01A",0.702636558429517
"TCGA.E9.A1NH.01A",0.649821272171791
"TCGA.E9.A1NI.01A",0.56007442735038
"TCGA.E9.A1QZ.01A",0.661291696575717
"TCGA.E9.A1R0.01A",0.771656742671839
"TCGA.E9.A1R2.01A",0.605100346699676
"TCGA.E9.A1R3.01A",0.60345923219033
"TCGA.E9.A1R4.01A",0.678208003594982
"TCGA.E9.A1R5.01A",0.581926155346147
"TCGA.E9.A1R6.01A",0.714346753003871
"TCGA.E9.A1R7.01A",0.594429016277056
"TCGA.E9.A1RA.01A",0.715587805075346
"TCGA.E9.A1RB.01A",0.72452367746418
"TCGA.E9.A1RC.01A",0.475020216643417
"TCGA.E9.A1RD.01A",0.638405674507391
"TCGA.E9.A1RE.01A",0.743453002115796
"TCGA.E9.A1RF.01A",0.615037333744263
"TCGA.E9.A1RG.01A",0.696487932318928
"TCGA.E9.A1RH.01A",0.694185831561173
"TCGA.E9.A1RI.01A",0.740801084073876
"TCGA.E9.A226.01A",0.732226972847871
"TCGA.E9.A227.01A",0.704893306585764
"TCGA.E9.A228.01A",0.705327393411085
"TCGA.E9.A229.01A",0.572303897384859
"TCGA.E9.A22A.01A",0.680150357542452
"TCGA.E9.A22B.01A",0.732661933751538
"TCGA.E9.A22D.01A",0.697487778088589
"TCGA.E9.A22E.01A",0.668622940736698
"TCGA.E9.A22G.01A",0.711570631708481
"TCGA.E9.A22H.01A",0.63655966994557
"TCGA.E9.A243.01A",0.661845296946964
"TCGA.E9.A244.01A",0.847381750294824
"TCGA.E9.A245.01A",0.648845670605443
"TCGA.E9.A247.01A",0.460452572971144
"TCGA.E9.A248.01A",0.693738708210049
"TCGA.E9.A249.01A",0.715744559081554
"TCGA.E9.A24A.01A",0.609900639644628
"TCGA.E9.A295.01A",0.617483913190106
"TCGA.E9.A2JS.01A",0.605535655456675
"TCGA.E9.A2JT.01A",0.604701209649617
"TCGA.E9.A3HO.01A",0.421675768998382
"TCGA.E9.A3Q9.01A",0.663521359013342
"TCGA.E9.A3QA.01A",0.804058030236931
"TCGA.E9.A3X8.01A",0.64321568620917
"TCGA.E9.A54X.01A",0.64503755656091
"TCGA.E9.A54Y.01A",0.628877566988167
"TCGA.E9.A5FK.01A",0.62475371950199
"TCGA.E9.A5FL.01A",0.793759118233715
"TCGA.E9.A5UO.01A",0.454339166729033
"TCGA.E9.A5UP.01A",0.666752903141322
"TCGA.E9.A6HE.01A",0.639804398722315
"TCGA.EW.A1IW.01A",0.636679114717863
"TCGA.EW.A1IX.01A",0.626250079537276
"TCGA.EW.A1IY.01A",0.640297650093606
"TCGA.EW.A1IZ.01A",0.615253183101762
"TCGA.EW.A1J1.01A",0.761793271199054
"TCGA.EW.A1J2.01A",0.642891238369044
"TCGA.EW.A1J3.01A",0.592281435056747
"TCGA.EW.A1J5.01A",0.498364441471804
"TCGA.EW.A1J6.01A",0.497432942874687
"TCGA.EW.A1OV.01A",0.449962112555687
"TCGA.EW.A1OW.01A",0.797450264118152
"TCGA.EW.A1OX.01A",0.489824323682356
"TCGA.EW.A1OY.01A",0.59426020427037
"TCGA.EW.A1OZ.01A",0.695860916294096
"TCGA.EW.A1P0.01A",0.84332969430293
"TCGA.EW.A1P1.01A",0.722062050535453
"TCGA.EW.A1P3.01A",0.525794877558916
"TCGA.EW.A1P4.01A",0.683658219810828
"TCGA.EW.A1P5.01A",0.480082997748574
"TCGA.EW.A1P6.01A",0.762722528942038
"TCGA.EW.A1P7.01A",0.5432293544317
"TCGA.EW.A1P8.01A",0.786630649836446
"TCGA.EW.A1PA.01A",0.682754878494379
"TCGA.EW.A1PB.01A",0.787826565709742
"TCGA.EW.A1PC.01B",0.78633281820298
"TCGA.EW.A1PD.01A",0.777192878936493
"TCGA.EW.A1PE.01A",0.593355854234555
"TCGA.EW.A1PF.01A",0.597384469514532
"TCGA.EW.A1PG.01A",0.682958855783131
"TCGA.EW.A1PH.01A",0.828077501238041
"TCGA.EW.A2FR.01A",0.668453081208655
"TCGA.EW.A2FS.01A",0.714298521134391
"TCGA.EW.A2FV.01A",0.693726650209572
"TCGA.EW.A2FW.01A",0.552165724603289
"TCGA.EW.A3E8.01B",0.748325276371859
"TCGA.EW.A3U0.01A",0.710414922870483
"TCGA.EW.A423.01A",0.457944508871816
"TCGA.EW.A424.01A",0.530364859739903
"TCGA.EW.A6S9.01A",0.699478316437357
"TCGA.EW.A6SA.01A",0.639718866070684
"TCGA.EW.A6SB.01A",0.717588520075303
"TCGA.EW.A6SC.01A",0.662037159347773
"TCGA.EW.A6SD.01A",0.756223266684645
"TCGA.GI.A2C8.01A",0.7595753908174
"TCGA.GI.A2C9.01A",0.842619409886303
"TCGA.GM.A2D9.01A",0.56677736685463
"TCGA.GM.A2DA.01A",0.601608195350162
"TCGA.GM.A2DB.01A",0.772537741330752
"TCGA.GM.A2DC.01A",0.54526993454124
"TCGA.GM.A2DD.01A",0.678039191588296
"TCGA.GM.A2DF.01A",0.94677584823116
"TCGA.GM.A2DH.01A",0.641974832848921
"TCGA.GM.A2DI.01A",0.6808959238752
"TCGA.GM.A2DK.01A",0.737231915932525
"TCGA.GM.A2DL.01A",0.743982714980229
"TCGA.GM.A2DM.01A",0.527350359620518
"TCGA.GM.A2DN.01A",0.509843626408078
"TCGA.GM.A2DO.01A",0.409834845041007
"TCGA.GM.A3NW.01A",0.713044492527907
"TCGA.GM.A3NY.01A",0.610382958339429
"TCGA.GM.A3XG.01A",0.51425684246551
"TCGA.GM.A3XL.01A",0.711535387215476
"TCGA.GM.A3XN.01A",0.643590600476506
"TCGA.GM.A4E0.01A",0.655935794353606
"TCGA.GM.A5PV.01A",0.590015788102277
"TCGA.GM.A5PX.01A",0.688299556496581
"TCGA.HN.A2NL.01A",0.434588161946828
"TCGA.HN.A2OB.01A",0.771863257358938
"TCGA.JL.A3YW.01A",0.659807494866261
"TCGA.JL.A3YX.01A",0.65883187123223
"TCGA.LD.A66U.01A",0.616976287839464
"TCGA.LD.A74U.01A",0.6398503775508
"TCGA.LD.A7W5.01A",0.774358499402861
"TCGA.LD.A7W6.01A",0.532835329481162
"TCGA.LD.A9QF.01A",0.63249612378464
"TCGA.LL.A440.01A",0.627577619809099
"TCGA.LL.A441.01A",0.537986922249739
"TCGA.LL.A442.01A",0.656347929954003
"TCGA.LL.A50Y.01A",0.580656201618686
"TCGA.LL.A5YL.01A",0.603413453199549
"TCGA.LL.A5YM.01A",0.684634917849509
"TCGA.LL.A5YN.01A",0.66180699046499
"TCGA.LL.A5YO.01A",0.68656519618331
"TCGA.LL.A5YP.01A",0.767570620975205
"TCGA.LL.A6FP.01A",0.526262262764945
"TCGA.LL.A6FQ.01A",0.526926893024359
"TCGA.LL.A6FR.01A",0.705013886259464
"TCGA.LL.A73Y.01A",0.613070685015328
"TCGA.LL.A73Z.01A",0.789599812006467
"TCGA.LL.A740.01A",0.657962620793197
"TCGA.LL.A7SZ.01A",0.612343598825059
"TCGA.LL.A7T0.01A",0.500976496908972
"TCGA.LL.A8F5.01A",0.523098707960175
"TCGA.LL.A9Q3.01A",0.633413676016196
"TCGA.LQ.A4E4.01A",0.6969109321868
"TCGA.MS.A51U.01A",0.641082543263538
"TCGA.OK.A5Q2.01A",0.713224436981749
"TCGA.OL.A5D6.01A",0.739620252611464
"TCGA.OL.A5D7.01A",0.801368420472543
"TCGA.OL.A5D8.01A",0.507634039287861
"TCGA.OL.A5DA.01A",0.576691697574599
"TCGA.OL.A5RU.01A",0.720110461406748
"TCGA.OL.A5RV.01A",0.62700973356736
"TCGA.OL.A5RW.01A",0.759900956830294
"TCGA.OL.A5RX.01A",0.551154222617817
"TCGA.OL.A5RY.01A",0.898833653765406
"TCGA.OL.A5RZ.01A",0.669731229259273
"TCGA.OL.A5S0.01A",0.953419540936823
"TCGA.OL.A66H.01A",0.659145378383851
"TCGA.OL.A66I.01A",0.637344573378828
"TCGA.OL.A66J.01A",0.760649347704805
"TCGA.OL.A66K.01A",0.592054847936976
"TCGA.OL.A66L.01A",0.776469400894291
"TCGA.OL.A66N.01A",0.731694670662074
"TCGA.OL.A66O.01A",0.483977731902819
"TCGA.OL.A66P.01A",0.736726340442656
"TCGA.OL.A6VO.01A",0.757790004048731
"TCGA.OL.A6VQ.01A",0.593607818751131
"TCGA.OL.A6VR.01A",0.566092715154844
"TCGA.OL.A97C.01A",0.641609728753614
"TCGA.PE.A5DC.01A",0.473862651775893
"TCGA.PE.A5DD.01A",0.683222116912395
"TCGA.PE.A5DE.01A",0.650047079809647
"TCGA.PL.A8LV.01A",0.637655815438274
"TCGA.PL.A8LX.01A",0.47272920284311
"TCGA.PL.A8LY.01A",0.722195589337036
"TCGA.PL.A8LZ.01A",0.756935493754835
"TCGA.S3.A6ZF.01A",0.617858898108851
"TCGA.S3.A6ZG.01A",0.601025975660282
"TCGA.S3.A6ZH.01A",0.600905395986582
"TCGA.S3.AA0Z.01A",0.561980936992004
"TCGA.S3.AA10.01A",0.680897951519394
"TCGA.S3.AA11.01A",0.568373000022227
"TCGA.S3.AA12.01A",0.606099941545514
"TCGA.S3.AA14.01A",0.531846570727166
"TCGA.S3.AA15.01A",0.690386584077294
"TCGA.S3.AA17.01A",0.578327699284524
"TCGA.UL.AAZ6.01A",0.610442040911225
"TCGA.UU.A93S.01A",0.978367218305014
"TCGA.V7.A7HQ.01A",0.549945679138718
"TCGA.W8.A86G.01A",0.563863320225834
"TCGA.WT.AB41.01A",0.606220521881367
"TCGA.WT.AB44.01A",0.442043715979537
"TCGA.XX.A899.01A",0.704048298618343
"TCGA.XX.A89A.01A",0.628542257198702
"TCGA.Z7.A8R5.01A",0.502702303551468
"TCGA.Z7.A8R6.01A",0.754823727786744
